dot,density,n_cols,n_rows,format
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.000996,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.000997,0.001,100,100,full
0.0,0.001,100,100,full
0.000997,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.000998,0.001,100,100,full
0.000998,0.001,100,100,full
0.0,0.001,100,100,full
0.0,0.001,100,100,full
0.000998,0.001,100,100,full
0.0,0.001,100,100,full
0.0,1.0,1000,100,full
0.000996,1.0,1000,100,full
0.001,1.0,1000,100,full
0.000991,1.0,1000,100,full
0.001,1.0,1000,100,full
0.000993,1.0,1000,100,full
0.000999,1.0,1000,100,full
0.000987,1.0,1000,100,full
0.0,1.0,1000,100,full
0.000997,1.0,1000,100,full
0.000997,1.0,1000,100,full
0.000999,1.0,1000,100,full
0.000996,1.0,1000,100,full
0.000996,1.0,1000,100,full
0.0,1.0,1000,100,full
0.000997,1.0,1000,100,full
0.0,1.0,1000,100,full
0.000997,1.0,1000,100,full
0.000999,1.0,1000,100,full
0.000999,1.0,1000,100,full
0.0,1.0,1000,100,full
0.0,1.0,1000,100,full
0.0,1.0,1000,100,full
0.000999,1.0,1000,100,full
0.000995,1.0,1000,100,full
0.000997,1.0,1000,100,full
0.000998,1.0,1000,100,full
0.000994,1.0,1000,100,full
0.001007,1.0,1000,100,full
0.000998,1.0,1000,100,full
0.000994,1.0,1000,100,full
0.000996,1.0,1000,100,full
0.0,1.0,1000,100,full
0.000998,1.0,1000,100,full
0.000991,1.0,1000,100,full
0.0,1.0,1000,100,full
0.000998,1.0,1000,100,full
0.001003,1.0,1000,100,full
0.000999,1.0,1000,100,full
0.0,1.0,1000,100,full
0.000998,1.0,1000,100,full
0.000997,1.0,1000,100,full
0.000998,1.0,1000,100,full
0.000998,1.0,1000,100,full
0.0,1.0,1000,100,full
0.0,1.0,1000,100,full
0.0,1.0,1000,100,full
0.000997,1.0,1000,100,full
0.001005,1.0,1000,100,full
0.000997,1.0,1000,100,full
0.000998,1.0,1000,100,full
0.0,1.0,1000,100,full
0.000995,1.0,1000,100,full
0.000997,1.0,1000,100,full
0.0,1.0,1000,100,full
0.000991,1.0,1000,100,full
0.0,1.0,1000,100,full
0.001001,1.0,1000,100,full
0.0,1.0,1000,100,full
0.000997,1.0,1000,100,full
0.0,1.0,1000,100,full
0.001995,1.0,1000,100,full
0.000999,1.0,1000,100,full
0.000999,1.0,1000,100,full
0.001001,1.0,1000,100,full
0.001994,1.0,1000,100,full
0.002981,1.0,1000,100,full
0.002991,1.0,1000,100,full
0.001994,1.0,1000,100,full
0.000995,1.0,1000,100,full
0.000997,1.0,1000,100,full
0.000997,1.0,1000,100,full
0.001,1.0,1000,100,full
0.002994,1.0,1000,100,full
0.001985,1.0,1000,100,full
0.000997,1.0,1000,100,full
0.016959,1.0,1000,100,full
0.023936,1.0,1000,100,full
0.01097,1.0,1000,100,full
0.019949,1.0,1000,100,full
0.005986,1.0,1000,100,full
0.0,1.0,1000,100,full
0.001995,1.0,1000,100,full
0.000998,1.0,1000,100,full
0.000999,1.0,1000,100,full
0.000996,1.0,1000,100,full
0.001995,1.0,1000,100,full
0.000995,1.0,1000,100,full
0.0,1.0,1000,100,full
0.0,1.0,1000,100,full
0.000989,1.0,1000,100,full
0.000996,1.0,1000,100,full
0.000998,1.0,1000,100,full
0.000994,1.0,1000,100,full
0.000989,1.0,1000,100,full
0.000999,1.0,1000,100,full
0.001,1.0,1000,100,full
0.000998,1.0,1000,100,full
0.0,1.0,1000,100,full
0.000993,1.0,1000,100,full
0.000997,0.1,1000,100,full
0.0,0.1,1000,100,full
0.0,0.1,1000,100,full
0.000996,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.001007,0.1,1000,100,full
0.001996,0.1,1000,100,full
0.00099,0.1,1000,100,full
0.000998,0.1,1000,100,full
0.001996,0.1,1000,100,full
0.000996,0.1,1000,100,full
0.001,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.001,0.1,1000,100,full
0.000998,0.1,1000,100,full
0.000999,0.1,1000,100,full
0.001,0.1,1000,100,full
0.0,0.1,1000,100,full
0.0,0.1,1000,100,full
0.000995,0.1,1000,100,full
0.001002,0.1,1000,100,full
0.000998,0.1,1000,100,full
0.000999,0.1,1000,100,full
0.000998,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.000992,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.0,0.1,1000,100,full
0.000994,0.1,1000,100,full
0.001,0.1,1000,100,full
0.0,0.1,1000,100,full
0.001995,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.001011,0.1,1000,100,full
0.0,0.1,1000,100,full
0.001996,0.1,1000,100,full
0.000999,0.1,1000,100,full
0.062832,0.1,1000,100,full
0.001996,0.1,1000,100,full
0.01496,0.1,1000,100,full
0.007978,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.001993,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.000998,0.1,1000,100,full
0.001019,0.1,1000,100,full
0.0,0.1,1000,100,full
0.000999,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.000998,0.1,1000,100,full
0.000999,0.1,1000,100,full
0.000998,0.1,1000,100,full
0.0,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.0,0.1,1000,100,full
0.0,0.1,1000,100,full
0.001022,0.1,1000,100,full
0.000993,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.000998,0.1,1000,100,full
0.000998,0.1,1000,100,full
0.0,0.1,1000,100,full
0.000999,0.1,1000,100,full
0.000998,0.1,1000,100,full
0.000994,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.000996,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.0,0.1,1000,100,full
0.0,0.1,1000,100,full
0.000998,0.1,1000,100,full
0.000995,0.1,1000,100,full
0.0,0.1,1000,100,full
0.001001,0.1,1000,100,full
0.000997,0.1,1000,100,full
0.0,0.1,1000,100,full
0.0,0.1,1000,100,full
0.000999,0.1,1000,100,full
0.000998,0.1,1000,100,full
0.001001,0.1,1000,100,full
0.0,0.1,1000,100,full
0.001004,0.1,1000,100,full
0.001006,0.1,1000,100,full
0.0,0.1,1000,100,full
0.0,0.1,1000,100,full
0.000999,0.1,1000,100,full
0.0,0.1,1000,100,full
0.0,0.1,1000,100,full
0.001008,0.1,1000,100,full
0.001002,0.1,1000,100,full
0.0,0.1,1000,100,full
0.000998,0.1,1000,100,full
0.0,0.1,1000,100,full
0.001,0.1,1000,100,full
0.0,0.1,1000,100,full
0.001002,0.01,1000,100,full
0.001007,0.01,1000,100,full
0.000997,0.01,1000,100,full
0.0,0.01,1000,100,full
0.001019,0.01,1000,100,full
0.001002,0.01,1000,100,full
0.001,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.000997,0.01,1000,100,full
0.0,0.01,1000,100,full
0.0,0.01,1000,100,full
0.001,0.01,1000,100,full
0.001002,0.01,1000,100,full
0.000999,0.01,1000,100,full
0.000997,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.000997,0.01,1000,100,full
0.000997,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.0,0.01,1000,100,full
0.001003,0.01,1000,100,full
0.000997,0.01,1000,100,full
0.0,0.01,1000,100,full
0.001018,0.01,1000,100,full
0.0,0.01,1000,100,full
0.000999,0.01,1000,100,full
0.0,0.01,1000,100,full
0.0,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.001004,0.01,1000,100,full
0.000999,0.01,1000,100,full
0.0,0.01,1000,100,full
0.000997,0.01,1000,100,full
0.0,0.01,1000,100,full
0.001,0.01,1000,100,full
0.0,0.01,1000,100,full
0.000997,0.01,1000,100,full
0.001002,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.001008,0.01,1000,100,full
0.001013,0.01,1000,100,full
0.000997,0.01,1000,100,full
0.001,0.01,1000,100,full
0.000999,0.01,1000,100,full
0.000999,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.0,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.000999,0.01,1000,100,full
0.000996,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.0,0.01,1000,100,full
0.001995,0.01,1000,100,full
0.000999,0.01,1000,100,full
0.000991,0.01,1000,100,full
0.001002,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.000997,0.01,1000,100,full
0.000995,0.01,1000,100,full
0.001003,0.01,1000,100,full
0.0,0.01,1000,100,full
0.0,0.01,1000,100,full
0.0,0.01,1000,100,full
0.000997,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.0,0.01,1000,100,full
0.0,0.01,1000,100,full
0.001,0.01,1000,100,full
0.0,0.01,1000,100,full
0.0,0.01,1000,100,full
0.0,0.01,1000,100,full
0.000999,0.01,1000,100,full
0.0,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.000983,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.0,0.01,1000,100,full
0.001,0.01,1000,100,full
0.000996,0.01,1000,100,full
0.0,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.001021,0.01,1000,100,full
0.0,0.01,1000,100,full
0.0,0.01,1000,100,full
0.001001,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.001001,0.01,1000,100,full
0.000998,0.01,1000,100,full
0.0,0.01,1000,100,full
0.0,0.01,1000,100,full
0.0,0.01,1000,100,full
0.0,0.01,1000,100,full
0.0,0.01,1000,100,full
0.0,0.001,1000,100,full
0.001007,0.001,1000,100,full
0.001,0.001,1000,100,full
0.001,0.001,1000,100,full
0.000996,0.001,1000,100,full
0.000997,0.001,1000,100,full
0.000999,0.001,1000,100,full
0.0,0.001,1000,100,full
0.0,0.001,1000,100,full
0.001015,0.001,1000,100,full
0.000997,0.001,1000,100,full
0.001002,0.001,1000,100,full
0.001,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.000997,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000994,0.001,1000,100,full
0.000994,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000996,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000997,0.001,1000,100,full
0.001013,0.001,1000,100,full
0.000992,0.001,1000,100,full
0.001011,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.001001,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.001996,0.001,1000,100,full
0.000999,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.001,0.001,1000,100,full
0.000993,0.001,1000,100,full
0.000997,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.001006,0.001,1000,100,full
0.000987,0.001,1000,100,full
0.001,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.0,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000999,0.001,1000,100,full
0.001001,0.001,1000,100,full
0.000999,0.001,1000,100,full
0.0,0.001,1000,100,full
0.0,0.001,1000,100,full
0.0,0.001,1000,100,full
0.001998,0.001,1000,100,full
0.000997,0.001,1000,100,full
0.000996,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.000997,0.001,1000,100,full
0.001994,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000988,0.001,1000,100,full
0.0,0.001,1000,100,full
0.001,0.001,1000,100,full
0.000995,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000999,0.001,1000,100,full
0.001002,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.000995,0.001,1000,100,full
0.001001,0.001,1000,100,full
0.001002,0.001,1000,100,full
0.000997,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.0,0.001,1000,100,full
0.001007,0.001,1000,100,full
0.0,0.001,1000,100,full
0.0,0.001,1000,100,full
0.0,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.000999,0.001,1000,100,full
0.0,0.001,1000,100,full
0.0,0.001,1000,100,full
0.0,0.001,1000,100,full
0.000994,0.001,1000,100,full
0.000999,0.001,1000,100,full
0.000998,0.001,1000,100,full
0.000999,0.001,1000,100,full
0.01097,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.00798,1.0,10,1000,full
0.008975,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.007979,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.007981,1.0,10,1000,full
0.007979,1.0,10,1000,full
0.008977,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.00698,1.0,10,1000,full
0.007968,1.0,10,1000,full
0.007979,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.008974,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.007979,1.0,10,1000,full
0.006979,1.0,10,1000,full
0.007975,1.0,10,1000,full
0.008975,1.0,10,1000,full
0.00698,1.0,10,1000,full
0.008974,1.0,10,1000,full
0.008978,1.0,10,1000,full
0.007979,1.0,10,1000,full
0.008974,1.0,10,1000,full
0.007979,1.0,10,1000,full
0.007979,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.008987,1.0,10,1000,full
0.007974,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.008977,1.0,10,1000,full
0.008975,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.008978,1.0,10,1000,full
0.007979,1.0,10,1000,full
0.009979,1.0,10,1000,full
0.008976,1.0,10,1000,full
0.008964,1.0,10,1000,full
0.008974,1.0,10,1000,full
0.007979,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.008975,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.006979,1.0,10,1000,full
0.007976,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.007996,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.007976,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.00698,1.0,10,1000,full
0.007489,1.0,10,1000,full
0.008976,1.0,10,1000,full
0.008975,1.0,10,1000,full
0.006981,1.0,10,1000,full
0.007979,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.00853,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.006976,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.008976,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.007976,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.007979,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.00897,1.0,10,1000,full
0.008976,1.0,10,1000,full
0.009968,1.0,10,1000,full
0.008973,1.0,10,1000,full
0.011986,1.0,10,1000,full
0.007978,1.0,10,1000,full
0.006982,1.0,10,1000,full
0.00798,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.008976,1.0,10,1000,full
0.008976,1.0,10,1000,full
0.007979,1.0,10,1000,full
0.008976,1.0,10,1000,full
0.01097,1.0,10,1000,full
0.011968,1.0,10,1000,full
0.009977,1.0,10,1000,full
0.007977,1.0,10,1000,full
0.008976,0.1,10,1000,full
0.00798,0.1,10,1000,full
0.011968,0.1,10,1000,full
0.012967,0.1,10,1000,full
0.008975,0.1,10,1000,full
0.010999,0.1,10,1000,full
0.011954,0.1,10,1000,full
0.014966,0.1,10,1000,full
0.009974,0.1,10,1000,full
0.008974,0.1,10,1000,full
0.006979,0.1,10,1000,full
0.007962,0.1,10,1000,full
0.008974,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.00898,0.1,10,1000,full
0.008974,0.1,10,1000,full
0.008991,0.1,10,1000,full
0.008977,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.012965,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.006982,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.008975,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.013963,0.1,10,1000,full
0.009961,0.1,10,1000,full
0.008975,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.008976,0.1,10,1000,full
0.007977,0.1,10,1000,full
0.008977,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.006981,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.007854,0.1,10,1000,full
0.008975,0.1,10,1000,full
0.008975,0.1,10,1000,full
0.00798,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.007982,0.1,10,1000,full
0.008976,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.007981,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.00698,0.1,10,1000,full
0.006982,0.1,10,1000,full
0.006982,0.1,10,1000,full
0.007981,0.1,10,1000,full
0.006983,0.1,10,1000,full
0.007977,0.1,10,1000,full
0.00798,0.1,10,1000,full
0.006987,0.1,10,1000,full
0.007977,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.008977,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.007973,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.00898,0.1,10,1000,full
0.007977,0.1,10,1000,full
0.00698,0.1,10,1000,full
0.006981,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.010975,0.1,10,1000,full
0.008976,0.1,10,1000,full
0.008976,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.008976,0.1,10,1000,full
0.007979,0.1,10,1000,full
0.009973,0.1,10,1000,full
0.008975,0.1,10,1000,full
0.008977,0.1,10,1000,full
0.006983,0.1,10,1000,full
0.006981,0.1,10,1000,full
0.009972,0.1,10,1000,full
0.007977,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.007989,0.1,10,1000,full
0.006981,0.1,10,1000,full
0.008975,0.1,10,1000,full
0.006981,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.006981,0.1,10,1000,full
0.007978,0.1,10,1000,full
0.007976,0.1,10,1000,full
0.007977,0.1,10,1000,full
0.007977,0.1,10,1000,full
0.008975,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.007979,0.01,10,1000,full
0.00698,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.008974,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.007979,0.01,10,1000,full
0.007979,0.01,10,1000,full
0.006982,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.007979,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.006981,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.008976,0.01,10,1000,full
0.006979,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.00798,0.01,10,1000,full
0.008974,0.01,10,1000,full
0.008975,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.006979,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.008976,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.007979,0.01,10,1000,full
0.007979,0.01,10,1000,full
0.00698,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.008975,0.01,10,1000,full
0.00698,0.01,10,1000,full
0.007979,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.007979,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.007975,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.007979,0.01,10,1000,full
0.007951,0.01,10,1000,full
0.008976,0.01,10,1000,full
0.008978,0.01,10,1000,full
0.007979,0.01,10,1000,full
0.00698,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.007981,0.01,10,1000,full
0.006979,0.01,10,1000,full
0.007491,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.008977,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.00798,0.01,10,1000,full
0.007975,0.01,10,1000,full
0.007986,0.01,10,1000,full
0.006979,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.008975,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.008974,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.007985,0.01,10,1000,full
0.006981,0.01,10,1000,full
0.006979,0.01,10,1000,full
0.006981,0.01,10,1000,full
0.007984,0.01,10,1000,full
0.008971,0.01,10,1000,full
0.006984,0.01,10,1000,full
0.007972,0.01,10,1000,full
0.007981,0.01,10,1000,full
0.00698,0.01,10,1000,full
0.007974,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.007977,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.006979,0.01,10,1000,full
0.008977,0.01,10,1000,full
0.006986,0.01,10,1000,full
0.006981,0.01,10,1000,full
0.006989,0.01,10,1000,full
0.007982,0.01,10,1000,full
0.008977,0.01,10,1000,full
0.009972,0.01,10,1000,full
0.008973,0.01,10,1000,full
0.009974,0.01,10,1000,full
0.008975,0.01,10,1000,full
0.008976,0.01,10,1000,full
0.007978,0.01,10,1000,full
0.006981,0.01,10,1000,full
0.00798,0.01,10,1000,full
0.00698,0.01,10,1000,full
0.00798,0.01,10,1000,full
0.007978,0.001,10,1000,full
0.007979,0.001,10,1000,full
0.006979,0.001,10,1000,full
0.00698,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.007979,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.007979,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.00698,0.001,10,1000,full
0.006981,0.001,10,1000,full
0.007979,0.001,10,1000,full
0.006981,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.008976,0.001,10,1000,full
0.008974,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.007984,0.001,10,1000,full
0.006979,0.001,10,1000,full
0.008972,0.001,10,1000,full
0.007975,0.001,10,1000,full
0.007979,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.007979,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.007985,0.001,10,1000,full
0.00698,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.007984,0.001,10,1000,full
0.007968,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.00698,0.001,10,1000,full
0.00798,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.008976,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.007969,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.006981,0.001,10,1000,full
0.007976,0.001,10,1000,full
0.008976,0.001,10,1000,full
0.008974,0.001,10,1000,full
0.007976,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.00698,0.001,10,1000,full
0.007976,0.001,10,1000,full
0.007984,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.007976,0.001,10,1000,full
0.006979,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.00698,0.001,10,1000,full
0.007973,0.001,10,1000,full
0.008978,0.001,10,1000,full
0.007972,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.006981,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.007979,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.007979,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.007976,0.001,10,1000,full
0.006981,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.007979,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.008973,0.001,10,1000,full
0.007979,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.00798,0.001,10,1000,full
0.007982,0.001,10,1000,full
0.006979,0.001,10,1000,full
0.00797,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.00698,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.006971,0.001,10,1000,full
0.008973,0.001,10,1000,full
0.006981,0.001,10,1000,full
0.006995,0.001,10,1000,full
0.007981,0.001,10,1000,full
0.008976,0.001,10,1000,full
0.007979,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.006985,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.007983,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.007979,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.007978,0.001,10,1000,full
0.007977,0.001,10,1000,full
0.00798,0.001,10,1000,full
0.009973,1.0,100,1000,full
0.012962,1.0,100,1000,full
0.010972,1.0,100,1000,full
0.009968,1.0,100,1000,full
0.01097,1.0,100,1000,full
0.011968,1.0,100,1000,full
0.009972,1.0,100,1000,full
0.010971,1.0,100,1000,full
0.009974,1.0,100,1000,full
0.009973,1.0,100,1000,full
0.01097,1.0,100,1000,full
0.010969,1.0,100,1000,full
0.011966,1.0,100,1000,full
0.009973,1.0,100,1000,full
0.010969,1.0,100,1000,full
0.01097,1.0,100,1000,full
0.01097,1.0,100,1000,full
0.009973,1.0,100,1000,full
0.010968,1.0,100,1000,full
0.009971,1.0,100,1000,full
0.009974,1.0,100,1000,full
0.010972,1.0,100,1000,full
0.011968,1.0,100,1000,full
0.011968,1.0,100,1000,full
0.009972,1.0,100,1000,full
0.012965,1.0,100,1000,full
0.01097,1.0,100,1000,full
0.010969,1.0,100,1000,full
0.011966,1.0,100,1000,full
0.012965,1.0,100,1000,full
0.012965,1.0,100,1000,full
0.011967,1.0,100,1000,full
0.011967,1.0,100,1000,full
0.011969,1.0,100,1000,full
0.009973,1.0,100,1000,full
0.009972,1.0,100,1000,full
0.01097,1.0,100,1000,full
0.010965,1.0,100,1000,full
0.009971,1.0,100,1000,full
0.008976,1.0,100,1000,full
0.01097,1.0,100,1000,full
0.009976,1.0,100,1000,full
0.011973,1.0,100,1000,full
0.009972,1.0,100,1000,full
